gvkey,permno,adate,qdate,public_date,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TICKER,cusip
012141,10107,2016-06-30,2017-03-31,2017-07-31,31.189,0.138,15.787,26.341,26.728,27.854,27.854,6.114,15.148,0.567,0.224,0.370,0.279,0.722,0.276,0.286,0.167,0.281,0.186,0.150,0.287,0.181,0.287,0.247,0.158,0.309,0.538,0.462,0.579,0.462,0.032,0.025,0.868,0.016,0.096,0.353,2.232,0.202,0.419,0.420,0.562,0.614,0.274,0.770,7.105,0.845,0.672,0.539,2.047,11.744,13.354,2.071,2.405,2.444,20.849,10.926,0.428,6.469,3.843,0.701,1.304,1.053,0.138,0.019,0.000,-0.079,7.977,1.858,2.15%,MSFT,59491810
012141,10107,2017-06-30,2017-06-30,2017-08-31,30.590,0.137,20.374,26.993,27.288,27.590,27.590,6.402,14.577,0.568,0.236,0.338,0.252,0.706,0.257,0.333,0.140,0.290,0.157,0.084,0.294,0.204,0.294,0.208,0.133,0.263,0.480,0.520,0.588,0.520,0.038,0.032,0.788,0.014,0.124,0.368,2.915,0.115,0.383,0.465,0.472,0.612,0.234,0.794,7.108,1.076,0.700,0.570,2.330,10.207,9.827,2.061,2.443,2.477,9.262,11.941,0.414,4.726,3.694,0.596,1.243,0.944,0.145,0.017,0.000,-0.084,7.897,3.042,2.09%,MSFT,59491810
012141,10107,2017-06-30,2017-06-30,2017-09-30,30.527,0.137,20.374,26.892,27.186,27.487,27.487,6.389,14.547,0.568,0.236,0.338,0.252,0.706,0.257,0.333,0.140,0.290,0.157,0.084,0.294,0.204,0.294,0.208,0.133,0.263,0.480,0.520,0.588,0.520,0.038,0.032,0.788,0.014,0.124,0.368,2.915,0.115,0.383,0.465,0.472,0.612,0.234,0.794,7.108,1.076,0.700,0.570,2.330,10.207,9.827,2.061,2.443,2.477,9.262,11.941,0.414,4.726,3.694,0.596,1.243,0.944,0.145,0.017,0.000,-0.084,7.881,3.030,2.09%,MSFT,59491810
012141,10107,2017-06-30,2017-06-30,2017-10-31,34.085,0.137,20.374,30.029,30.358,30.694,30.694,7.134,16.243,0.568,0.236,0.338,0.252,0.706,0.257,0.333,0.140,0.290,0.157,0.084,0.294,0.204,0.294,0.208,0.133,0.263,0.480,0.520,0.588,0.520,0.038,0.032,0.788,0.014,0.124,0.368,2.915,0.115,0.383,0.465,0.472,0.612,0.234,0.794,7.108,1.076,0.700,0.570,2.330,10.207,9.827,2.061,2.443,2.477,9.262,11.941,0.414,4.726,3.694,0.596,1.243,0.944,0.145,0.017,0.000,-0.084,8.799,3.384,1.88%,MSFT,59491810
012141,10107,2017-06-30,2017-09-30,2017-11-30,34.331,0.165,15.409,24.397,24.756,24.976,24.976,6.547,16.073,0.456,0.266,0.401,0.306,0.746,0.313,0.328,0.176,0.371,0.196,0.084,0.375,0.205,0.375,0.270,0.174,0.315,0.499,0.501,0.592,0.501,0.033,0.028,0.814,0.015,0.101,0.380,2.242,0.153,0.374,0.473,0.666,0.676,0.234,0.800,6.475,0.981,0.680,0.561,2.127,11.744,12.342,2.177,2.523,2.562,9.262,10.816,0.422,6.443,3.744,0.658,1.320,1.063,0.136,0.017,0.000,-0.061,6.824,1.315,2.00%,MSFT,59491810
012141,10107,2017-06-30,2017-09-30,2017-12-31,34.847,0.165,15.409,24.794,25.159,25.383,25.383,6.645,16.315,0.456,0.266,0.401,0.306,0.746,0.313,0.328,0.176,0.371,0.196,0.084,0.375,0.205,0.375,0.270,0.174,0.315,0.499,0.501,0.592,0.501,0.033,0.028,0.814,0.015,0.101,0.380,2.242,0.153,0.374,0.473,0.666,0.676,0.234,0.800,6.475,0.981,0.680,0.561,2.127,11.744,12.342,2.177,2.523,2.562,9.262,10.816,0.422,6.443,3.744,0.658,1.320,1.063,0.136,0.017,0.000,-0.061,6.926,1.337,1.96%,MSFT,59491810
012141,10107,2017-06-30,2017-09-30,2018-01-31,38.678,0.165,15.409,27.539,27.944,28.193,28.193,7.376,18.109,0.456,0.266,0.401,0.306,0.746,0.313,0.328,0.176,0.371,0.196,0.084,0.375,0.205,0.375,0.270,0.174,0.315,0.499,0.501,0.592,0.501,0.033,0.028,0.814,0.015,0.101,0.380,2.242,0.153,0.374,0.473,0.666,0.676,0.234,0.800,6.475,0.981,0.680,0.561,2.127,11.744,12.342,2.177,2.523,2.562,9.262,10.816,0.422,6.443,3.744,0.658,1.320,1.063,0.136,0.017,0.000,-0.061,7.688,1.485,1.77%,MSFT,59491810
012141,10107,2017-06-30,2017-12-31,2018-02-28,38.339,0.124,16.153,25.903,26.340,52.977,52.977,7.060,17.199,0.887,0.135,0.400,0.304,0.746,0.315,0.209,0.174,0.179,0.189,0.084,0.184,0.108,0.184,0.264,0.175,0.314,0.489,0.511,0.584,0.511,0.032,0.028,0.817,0.015,0.103,0.381,2.263,0.125,0.342,0.491,0.724,0.742,0.234,0.793,5.988,1.014,0.681,0.562,2.132,6.250,11.806,2.388,2.764,2.806,9.262,11.106,0.421,6.230,3.682,0.645,1.319,1.001,0.136,0.017,0.000,-0.118,8.854,,1.79%,MSFT,59491810
012141,10107,2017-06-30,2017-12-31,2018-03-31,37.269,0.124,16.153,25.213,25.638,51.565,51.565,6.863,16.719,0.887,0.135,0.400,0.304,0.746,0.315,0.209,0.174,0.179,0.189,0.084,0.184,0.108,0.184,0.264,0.175,0.314,0.489,0.511,0.584,0.511,0.032,0.028,0.817,0.015,0.103,0.381,2.263,0.125,0.342,0.491,0.724,0.742,0.234,0.793,5.988,1.014,0.681,0.562,2.132,6.250,11.806,2.388,2.764,2.806,9.262,11.106,0.421,6.230,3.682,0.645,1.319,1.001,0.136,0.017,0.000,-0.118,8.607,,1.84%,MSFT,59491810
012141,10107,2017-06-30,2017-12-31,2018-04-30,38.154,0.124,16.153,25.834,26.270,52.836,52.836,7.026,17.116,0.887,0.135,0.400,0.304,0.746,0.315,0.209,0.174,0.179,0.189,0.084,0.184,0.108,0.184,0.264,0.175,0.314,0.489,0.511,0.584,0.511,0.032,0.028,0.817,0.015,0.103,0.381,2.263,0.125,0.342,0.491,0.724,0.742,0.234,0.793,5.988,1.014,0.681,0.562,2.132,6.250,11.806,2.388,2.764,2.806,9.262,11.106,0.421,6.230,3.682,0.645,1.319,1.001,0.136,0.017,0.000,-0.118,8.811,,1.80%,MSFT,59491810
012141,10107,2017-06-30,2018-03-31,2018-05-31,40.393,0.116,16.610,25.540,25.874,48.931,48.931,7.172,17.469,0.792,0.149,0.404,0.309,0.745,0.319,0.229,0.176,0.197,0.192,0.084,0.203,0.115,0.203,0.252,0.175,0.318,0.492,0.508,0.575,0.508,0.033,0.029,0.813,0.015,0.108,0.376,2.182,0.117,0.328,0.491,0.776,0.789,0.234,0.771,5.454,0.995,0.678,0.558,2.102,6.805,12.028,2.480,2.885,2.928,9.262,11.385,0.427,6.051,3.644,0.652,1.325,0.997,0.135,0.017,0.000,-0.114,9.300,4.572,1.70%,MSFT,59491810
012141,10107,2017-06-30,2018-03-31,2018-06-30,40.267,0.116,16.610,25.481,25.814,48.817,48.817,7.150,17.415,0.792,0.149,0.404,0.309,0.745,0.319,0.229,0.176,0.197,0.192,0.084,0.203,0.115,0.203,0.252,0.175,0.318,0.492,0.508,0.575,0.508,0.033,0.029,0.813,0.015,0.108,0.376,2.182,0.117,0.328,0.491,0.776,0.789,0.234,0.771,5.454,0.995,0.678,0.558,2.102,6.805,12.028,2.480,2.885,2.928,9.262,11.385,0.427,6.051,3.644,0.652,1.325,0.997,0.135,0.017,0.000,-0.114,9.271,4.562,1.70%,MSFT,59491810
012141,10107,2017-06-30,2018-03-31,2018-07-31,43.267,0.116,16.610,27.411,27.770,52.515,52.515,7.683,18.712,0.792,0.149,0.404,0.309,0.745,0.319,0.229,0.176,0.197,0.192,0.084,0.203,0.115,0.203,0.252,0.175,0.318,0.492,0.508,0.575,0.508,0.033,0.029,0.813,0.015,0.108,0.376,2.182,0.117,0.328,0.491,0.776,0.789,0.234,0.771,5.454,0.995,0.678,0.558,2.102,6.805,12.028,2.480,2.885,2.928,9.262,11.385,0.427,6.051,3.644,0.652,1.325,0.997,0.135,0.017,0.000,-0.114,9.962,4.907,1.58%,MSFT,59491810
012141,10107,2018-06-30,2018-06-30,2018-08-31,48.479,0.110,18.785,28.583,28.951,52.737,52.737,7.805,19.628,0.779,0.150,0.407,0.318,0.742,0.331,0.243,0.180,0.212,0.212,0.546,0.214,0.128,0.214,0.263,0.180,0.316,0.502,0.498,0.531,0.498,0.034,0.031,0.759,0.016,0.156,0.338,1.946,0.064,0.332,0.465,0.769,0.750,0.249,0.735,4.873,0.984,0.680,0.537,2.129,7.063,12.828,2.287,2.855,2.901,4.914,11.750,0.441,4.770,3.615,0.670,1.334,0.993,0.133,0.014,0.000,-0.109,10.346,3.194,1.50%,MSFT,59491810
012141,10107,2018-06-30,2018-06-30,2018-09-30,49.435,0.110,18.785,29.102,29.477,53.695,53.695,7.959,20.016,0.779,0.150,0.407,0.318,0.742,0.331,0.243,0.180,0.212,0.212,0.546,0.214,0.128,0.214,0.263,0.180,0.316,0.502,0.498,0.531,0.498,0.034,0.031,0.759,0.016,0.156,0.338,1.946,0.064,0.332,0.465,0.769,0.750,0.249,0.735,4.873,0.984,0.680,0.537,2.129,7.063,12.828,2.287,2.855,2.901,4.914,11.750,0.441,4.770,3.615,0.670,1.334,0.993,0.133,0.014,0.000,-0.109,10.550,3.252,1.47%,MSFT,59491810
012141,10107,2018-06-30,2018-06-30,2018-10-31,46.145,0.110,18.785,27.178,27.528,50.146,50.146,7.429,18.683,0.779,0.150,0.407,0.318,0.742,0.331,0.243,0.180,0.212,0.212,0.546,0.214,0.128,0.214,0.263,0.180,0.316,0.502,0.498,0.531,0.498,0.034,0.031,0.759,0.016,0.156,0.338,1.946,0.064,0.332,0.465,0.769,0.750,0.249,0.735,4.873,0.984,0.680,0.537,2.129,7.063,12.828,2.287,2.855,2.901,4.914,11.750,0.441,4.770,3.615,0.670,1.334,0.993,0.133,0.014,0.000,-0.109,9.848,3.037,1.57%,MSFT,59491810
012141,10107,2018-06-30,2018-09-30,2018-11-30,46.401,0.100,17.538,26.277,26.529,46.012,46.012,7.408,18.874,0.686,0.164,0.417,0.325,0.744,0.337,0.256,0.190,0.220,0.213,0.546,0.228,0.128,0.228,0.259,0.189,0.336,0.499,0.501,0.557,0.501,0.033,0.030,0.787,0.016,0.121,0.358,1.901,0.100,0.317,0.474,0.875,0.824,0.249,0.709,4.866,0.981,0.679,0.549,2.120,7.881,13.640,2.487,2.958,3.005,4.914,11.341,0.452,5.781,3.654,0.703,1.409,1.047,0.132,0.014,0.000,-0.104,9.679,2.016,1.66%,MSFT,59491810
012141,10107,2018-06-30,2018-09-30,2018-12-31,42.539,0.100,17.538,24.069,24.299,42.145,42.145,6.791,17.303,0.686,0.164,0.417,0.325,0.744,0.337,0.256,0.190,0.220,0.213,0.546,0.228,0.128,0.228,0.259,0.189,0.336,0.499,0.501,0.557,0.501,0.033,0.030,0.787,0.016,0.121,0.358,1.901,0.100,0.317,0.474,0.875,0.824,0.249,0.709,4.866,0.981,0.679,0.549,2.120,7.881,13.640,2.487,2.958,3.005,4.914,11.341,0.452,5.781,3.654,0.703,1.409,1.047,0.132,0.014,0.000,-0.104,8.873,1.846,1.81%,MSFT,59491810
012141,10107,2018-06-30,2018-09-30,2019-01-31,43.675,0.100,17.538,24.746,24.983,43.332,43.332,6.973,17.765,0.686,0.164,0.417,0.325,0.744,0.337,0.256,0.190,0.220,0.213,0.546,0.228,0.128,0.228,0.259,0.189,0.336,0.499,0.501,0.557,0.501,0.033,0.030,0.787,0.016,0.121,0.358,1.901,0.100,0.317,0.474,0.875,0.824,0.249,0.709,4.866,0.981,0.679,0.549,2.120,7.881,13.640,2.487,2.958,3.005,4.914,11.341,0.452,5.781,3.654,0.703,1.409,1.047,0.132,0.014,0.000,-0.104,9.110,1.898,1.76%,MSFT,59491810
012141,10107,2018-06-30,2018-12-31,2019-02-28,45.524,0.121,17.356,25.695,25.933,25.993,25.993,7.256,18.634,0.394,0.283,0.422,0.328,0.744,0.337,0.376,0.196,0.401,0.225,0.546,0.411,0.219,0.411,0.268,0.194,0.346,0.511,0.489,0.525,0.489,0.033,0.031,0.778,0.016,0.125,0.342,1.750,0.069,0.310,0.478,0.946,0.874,0.249,0.692,4.581,0.938,0.667,0.529,2.002,13.381,14.354,2.507,3.016,3.065,4.914,11.736,0.464,5.867,3.743,0.712,1.393,1.086,0.132,0.014,0.000,-0.049,9.125,0.426,1.64%,MSFT,59491810
012141,10107,2018-06-30,2018-12-31,2019-03-31,47.886,0.121,17.356,27.050,27.301,27.364,27.364,7.632,19.601,0.394,0.283,0.422,0.328,0.744,0.337,0.376,0.196,0.401,0.225,0.546,0.411,0.219,0.411,0.268,0.194,0.346,0.511,0.489,0.525,0.489,0.033,0.031,0.778,0.016,0.125,0.342,1.750,0.069,0.310,0.478,0.946,0.874,0.249,0.692,4.581,0.938,0.667,0.529,2.002,13.381,14.354,2.507,3.016,3.065,4.914,11.736,0.464,5.867,3.743,0.712,1.393,1.086,0.132,0.014,0.000,-0.049,9.599,0.448,1.56%,MSFT,59491810
012141,10107,2018-06-30,2018-12-31,2019-04-30,53.005,0.121,17.356,29.954,30.231,30.302,30.302,8.448,21.696,0.394,0.283,0.422,0.328,0.744,0.337,0.376,0.196,0.401,0.225,0.546,0.411,0.219,0.411,0.268,0.194,0.346,0.511,0.489,0.525,0.489,0.033,0.031,0.778,0.016,0.125,0.342,1.750,0.069,0.310,0.478,0.946,0.874,0.249,0.692,4.581,0.938,0.667,0.529,2.002,13.381,14.354,2.507,3.016,3.065,4.914,11.736,0.464,5.867,3.743,0.712,1.393,1.086,0.132,0.014,0.000,-0.049,10.625,0.496,1.41%,MSFT,59491810
012141,10107,2018-06-30,2019-03-31,2019-05-31,48.588,0.107,17.561,27.182,27.424,27.484,27.484,7.755,19.954,0.387,0.286,0.427,0.335,0.747,0.342,0.378,0.205,0.403,0.237,0.546,0.411,0.224,0.411,0.280,0.206,0.351,0.526,0.474,0.514,0.474,0.034,0.031,0.774,0.016,0.127,0.334,1.663,0.078,0.321,0.469,0.954,0.868,0.249,0.708,4.417,0.884,0.658,0.516,1.920,13.988,15.222,2.416,2.925,2.972,4.914,12.158,0.471,5.902,3.826,0.723,1.374,1.132,0.133,0.014,0.000,-0.049,9.801,0.410,1.49%,MSFT,59491810
012141,10107,2018-06-30,2019-03-31,2019-06-30,52.490,0.107,17.561,29.442,29.703,29.769,29.769,8.378,21.557,0.387,0.286,0.427,0.335,0.747,0.342,0.378,0.205,0.403,0.237,0.546,0.411,0.224,0.411,0.280,0.206,0.351,0.526,0.474,0.514,0.474,0.034,0.031,0.774,0.016,0.127,0.334,1.663,0.078,0.321,0.469,0.954,0.868,0.249,0.708,4.417,0.884,0.658,0.516,1.920,13.988,15.222,2.416,2.925,2.972,4.914,12.158,0.471,5.902,3.826,0.723,1.374,1.132,0.133,0.014,0.000,-0.049,10.588,0.444,1.37%,MSFT,59491810
012141,10107,2018-06-30,2019-03-31,2019-07-31,53.342,0.107,17.561,29.949,30.215,30.282,30.282,8.514,21.907,0.387,0.286,0.427,0.335,0.747,0.342,0.378,0.205,0.403,0.237,0.546,0.411,0.224,0.411,0.280,0.206,0.351,0.526,0.474,0.514,0.474,0.034,0.031,0.774,0.016,0.127,0.334,1.663,0.078,0.321,0.469,0.954,0.868,0.249,0.708,4.417,0.884,0.658,0.516,1.920,13.988,15.222,2.416,2.925,2.972,4.914,12.158,0.471,5.902,3.826,0.723,1.374,1.132,0.133,0.014,0.000,-0.049,10.760,0.452,1.35%,MSFT,59491810
012141,10107,2019-06-30,2019-06-30,2019-08-31,49.649,0.100,20.351,28.721,29.023,27.245,27.245,8.365,20.171,0.359,0.312,0.434,0.341,0.751,0.347,0.405,0.200,0.422,0.239,0.102,0.424,0.254,0.424,0.289,0.202,0.330,0.564,0.436,0.477,0.436,0.033,0.031,0.726,0.012,0.168,0.302,1.585,0.085,0.377,0.429,0.786,0.752,0.283,0.733,4.201,0.771,0.643,0.484,1.800,15.609,15.994,1.928,2.499,2.529,3.848,13.253,0.461,4.494,3.413,0.694,1.230,1.186,0.134,0.013,0.000,-0.047,10.263,0.563,1.33%,MSFT,59491810
012141,10107,2019-06-30,2019-06-30,2019-09-30,50.061,0.100,20.351,28.965,29.269,27.476,27.476,8.434,20.338,0.359,0.312,0.434,0.341,0.751,0.347,0.405,0.200,0.422,0.239,0.102,0.424,0.254,0.424,0.289,0.202,0.330,0.564,0.436,0.477,0.436,0.033,0.031,0.726,0.012,0.168,0.302,1.585,0.085,0.377,0.429,0.786,0.752,0.283,0.733,4.201,0.771,0.643,0.484,1.800,15.609,15.994,1.928,2.499,2.529,3.848,13.253,0.461,4.494,3.413,0.694,1.230,1.186,0.134,0.013,0.000,-0.047,10.348,0.568,1.32%,MSFT,59491810
012141,10107,2019-06-30,2019-06-30,2019-10-31,51.589,0.100,20.351,29.869,30.183,28.334,28.334,8.691,20.959,0.359,0.312,0.434,0.341,0.751,0.347,0.405,0.200,0.422,0.239,0.102,0.424,0.254,0.424,0.289,0.202,0.330,0.564,0.436,0.477,0.436,0.033,0.031,0.726,0.012,0.168,0.302,1.585,0.085,0.377,0.429,0.786,0.752,0.283,0.733,4.201,0.771,0.643,0.484,1.800,15.609,15.994,1.928,2.499,2.529,3.848,13.253,0.461,4.494,3.413,0.694,1.230,1.186,0.134,0.013,0.000,-0.047,10.664,0.585,1.28%,MSFT,59491810
012141,10107,2019-06-30,2019-09-30,2019-11-30,54.091,0.100,17.883,29.917,30.337,28.508,28.508,8.896,22.062,0.343,0.317,0.443,0.352,0.757,0.356,0.408,0.216,0.431,0.253,0.102,0.438,0.250,0.438,0.310,0.223,0.361,0.554,0.446,0.482,0.446,0.033,0.031,0.765,0.013,0.133,0.316,1.495,0.075,0.335,0.459,0.993,0.904,0.283,0.738,4.061,0.796,0.636,0.488,1.751,16.513,17.248,2.286,2.803,2.841,3.848,14.700,0.477,5.930,3.702,0.728,1.313,1.218,0.135,0.013,0.000,-0.042,10.865,0.590,1.35%,MSFT,59491810
012141,10107,2019-06-30,2019-09-30,2019-12-31,56.218,0.100,17.883,31.166,31.603,29.699,29.699,9.246,22.929,0.343,0.317,0.443,0.352,0.757,0.356,0.408,0.216,0.431,0.253,0.102,0.438,0.250,0.438,0.310,0.223,0.361,0.554,0.446,0.482,0.446,0.033,0.031,0.765,0.013,0.133,0.316,1.495,0.075,0.335,0.459,0.993,0.904,0.283,0.738,4.061,0.796,0.636,0.488,1.751,16.513,17.248,2.286,2.803,2.841,3.848,14.700,0.477,5.930,3.702,0.728,1.313,1.218,0.135,0.013,0.000,-0.042,11.292,0.614,1.29%,MSFT,59491810
012141,10107,2019-06-30,2019-09-30,2020-01-31,60.645,0.100,17.883,33.642,34.114,32.058,32.058,9.974,24.735,0.343,0.317,0.443,0.352,0.757,0.356,0.408,0.216,0.431,0.253,0.102,0.438,0.250,0.438,0.310,0.223,0.361,0.554,0.446,0.482,0.446,0.033,0.031,0.765,0.013,0.133,0.316,1.495,0.075,0.335,0.459,0.993,0.904,0.283,0.738,4.061,0.796,0.636,0.488,1.751,16.513,17.248,2.286,2.803,2.841,3.848,14.700,0.477,5.930,3.702,0.728,1.313,1.218,0.135,0.013,0.000,-0.042,12.181,0.663,1.20%,MSFT,59491810
012141,10107,2019-06-30,2019-12-31,2020-02-29,54.688,0.092,18.481,29.618,29.946,28.176,28.176,9.179,22.766,0.326,0.330,0.457,0.367,0.767,0.371,0.420,0.226,0.444,0.267,0.102,0.448,0.262,0.448,0.331,0.238,0.370,0.566,0.434,0.473,0.434,0.033,0.030,0.768,0.013,0.137,0.311,1.408,0.084,0.345,0.453,1.018,0.898,0.283,0.750,3.881,0.761,0.628,0.479,1.689,17.846,18.747,2.225,2.738,2.773,3.848,14.811,0.483,5.875,3.635,0.736,1.299,1.257,0.134,0.013,0.000,-0.036,11.169,0.559,1.26%,MSFT,59491810
012141,10107,2019-06-30,2019-12-31,2020-03-31,53.124,0.092,18.481,28.832,29.152,27.428,27.428,8.916,22.115,0.326,0.330,0.457,0.367,0.767,0.371,0.420,0.226,0.444,0.267,0.102,0.448,0.262,0.448,0.331,0.238,0.370,0.566,0.434,0.473,0.434,0.033,0.030,0.768,0.013,0.137,0.311,1.408,0.084,0.345,0.453,1.018,0.898,0.283,0.750,3.881,0.761,0.628,0.479,1.689,17.846,18.747,2.225,2.738,2.773,3.848,14.811,0.483,5.875,3.635,0.736,1.299,1.257,0.134,0.013,0.000,-0.036,10.849,0.544,1.29%,MSFT,59491810
012141,10107,2019-06-30,2019-12-31,2020-04-30,60.314,0.092,18.481,32.762,33.126,31.167,31.167,10.123,25.109,0.326,0.330,0.457,0.367,0.767,0.371,0.420,0.226,0.444,0.267,0.102,0.448,0.262,0.448,0.331,0.238,0.370,0.566,0.434,0.473,0.434,0.033,0.030,0.768,0.013,0.137,0.311,1.408,0.084,0.345,0.453,1.018,0.898,0.283,0.750,3.881,0.761,0.628,0.479,1.689,17.846,18.747,2.225,2.738,2.773,3.848,14.811,0.483,5.875,3.635,0.736,1.299,1.257,0.134,0.013,0.000,-0.036,12.318,0.618,1.14%,MSFT,59491810
012141,10107,2019-06-30,2020-03-31,2020-05-31,58.277,0.096,18.800,31.981,32.319,30.491,30.491,10.019,23.914,0.320,0.334,0.463,0.375,0.770,0.376,0.422,0.231,0.445,0.274,0.102,0.448,0.267,0.448,0.342,0.245,0.377,0.578,0.422,0.458,0.422,0.033,0.030,0.774,0.012,0.140,0.303,1.337,0.077,0.351,0.452,1.044,0.945,0.283,0.746,3.712,0.730,0.618,0.467,1.618,18.974,20.185,2.206,2.728,2.762,3.848,15.670,0.489,5.850,3.513,0.740,1.281,1.281,0.134,0.013,0.000,-0.042,12.117,0.684,1.11%,MSFT,59491810
012141,10107,2019-06-30,2020-03-31,2020-06-30,64.614,0.096,18.800,35.517,35.892,33.862,33.862,11.109,26.515,0.320,0.334,0.463,0.375,0.770,0.376,0.422,0.231,0.445,0.274,0.102,0.448,0.267,0.448,0.342,0.245,0.377,0.578,0.422,0.458,0.422,0.033,0.030,0.774,0.012,0.140,0.303,1.337,0.077,0.351,0.452,1.044,0.945,0.283,0.746,3.712,0.730,0.618,0.467,1.618,18.974,20.185,2.206,2.728,2.762,3.848,15.670,0.489,5.850,3.513,0.740,1.281,1.281,0.134,0.013,0.000,-0.042,13.435,0.760,1.00%,MSFT,59491810
012141,10107,2019-06-30,2020-03-31,2020-07-31,65.061,0.096,18.800,35.778,36.157,34.111,34.111,11.186,26.698,0.320,0.334,0.463,0.375,0.770,0.376,0.422,0.231,0.445,0.274,0.102,0.448,0.267,0.448,0.342,0.245,0.377,0.578,0.422,0.458,0.422,0.033,0.030,0.774,0.012,0.140,0.303,1.337,0.077,0.351,0.452,1.044,0.945,0.283,0.746,3.712,0.730,0.618,0.467,1.618,18.974,20.185,2.206,2.728,2.762,3.848,15.670,0.489,5.850,3.513,0.740,1.281,1.281,0.134,0.013,0.000,-0.042,13.528,0.765,.995%,MSFT,59491810
012141,10107,2020-06-30,2020-06-30,2020-08-31,61.796,0.077,24.868,38.751,39.155,39.155,39.155,11.934,28.129,0.350,0.310,0.456,0.370,0.764,0.371,0.399,0.222,0.401,0.272,0.165,0.401,0.258,0.401,0.339,0.233,0.363,0.608,0.392,0.422,0.392,0.033,0.031,0.746,0.010,0.176,0.273,1.258,0.072,0.395,0.416,0.902,0.839,0.332,0.746,3.459,0.643,0.607,0.444,1.547,18.090,20.440,1.888,2.490,2.516,,17.068,0.487,4.648,3.068,0.735,1.209,1.305,0.135,0.011,0.000,-0.056,14.402,0.904,.905%,MSFT,59491810
012141,10107,2020-06-30,2020-06-30,2020-09-30,57.603,0.077,24.868,36.139,36.516,36.516,36.516,11.124,26.221,0.350,0.310,0.456,0.370,0.764,0.371,0.399,0.222,0.401,0.272,0.165,0.401,0.258,0.401,0.339,0.233,0.363,0.608,0.392,0.422,0.392,0.033,0.031,0.746,0.010,0.176,0.273,1.258,0.072,0.395,0.416,0.902,0.839,0.332,0.746,3.459,0.643,0.607,0.444,1.547,18.090,20.440,1.888,2.490,2.516,,17.068,0.487,4.648,3.068,0.735,1.209,1.305,0.135,0.011,0.000,-0.056,13.425,0.843,.970%,MSFT,59491810
012141,10107,2020-06-30,2020-06-30,2020-10-31,55.425,0.077,24.868,34.789,35.151,35.151,35.151,10.704,25.229,0.350,0.310,0.456,0.370,0.764,0.371,0.399,0.222,0.401,0.272,0.165,0.401,0.258,0.401,0.339,0.233,0.363,0.608,0.392,0.422,0.392,0.033,0.031,0.746,0.010,0.176,0.273,1.258,0.072,0.395,0.416,0.902,0.839,0.332,0.746,3.459,0.643,0.607,0.444,1.547,18.090,20.440,1.888,2.490,2.516,,17.068,0.487,4.648,3.068,0.735,1.209,1.305,0.135,0.011,0.000,-0.056,12.917,0.811,1.01%,MSFT,59491810
012141,10107,2020-06-30,2020-09-30,2020-11-30,59.509,0.078,21.370,34.752,35.151,34.583,34.583,11.002,24.451,0.326,0.323,0.466,0.382,0.768,0.384,0.408,0.239,0.422,0.285,0.165,0.423,0.262,0.423,0.354,0.254,0.386,0.602,0.398,0.435,0.398,0.033,0.030,0.776,0.012,0.145,0.287,1.226,0.086,0.370,0.437,1.053,1.016,0.332,0.744,3.378,0.659,0.602,0.449,1.510,19.707,22.115,2.096,2.641,2.672,,16.960,0.503,5.821,3.182,0.760,1.262,1.350,0.133,0.011,0.000,-0.064,13.097,0.957,1.05%,MSFT,59491810
012141,10107,2020-06-30,2020-09-30,2020-12-31,61.711,0.078,21.370,36.107,36.522,35.932,35.932,11.409,25.356,0.326,0.323,0.466,0.382,0.768,0.384,0.408,0.239,0.422,0.285,0.165,0.423,0.262,0.423,0.354,0.254,0.386,0.602,0.398,0.435,0.398,0.033,0.030,0.776,0.012,0.145,0.287,1.226,0.086,0.370,0.437,1.053,1.016,0.332,0.744,3.378,0.659,0.602,0.449,1.510,19.707,22.115,2.096,2.641,2.672,,16.960,0.503,5.821,3.182,0.760,1.262,1.350,0.133,0.011,0.000,-0.064,13.581,0.994,1.01%,MSFT,59491810
012141,10107,2020-06-30,2020-09-30,2021-01-31,64.326,0.078,21.370,37.656,38.089,37.473,37.473,11.892,26.431,0.326,0.323,0.466,0.382,0.768,0.384,0.408,0.239,0.422,0.285,0.165,0.423,0.262,0.423,0.354,0.254,0.386,0.602,0.398,0.435,0.398,0.033,0.030,0.776,0.012,0.145,0.287,1.226,0.086,0.370,0.437,1.053,1.016,0.332,0.744,3.378,0.659,0.602,0.449,1.510,19.707,22.115,2.096,2.641,2.672,,16.960,0.503,5.821,3.182,0.760,1.262,1.350,0.133,0.011,0.000,-0.064,14.157,1.037,.966%,MSFT,59491810
