PERMNO,date,NAMEENDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,SHRCLS,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,ISSUNO,HEXCD,HSICCD,CUSIP,DCLRDT,DLAMT,DLPDT,DLSTCD,NEXTDT,PAYDT,RCRDDT,SHRFLG,HSICMG,HSICIG,DISTCD,DIVAMT,FACPR,FACSHR,ACPERM,ACCOMP,SHRENDDT,NWPERM,DLRETX,DLPRC,DLRET,TRTSCD,NMSIND,MMCNT,NSDINX,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,SHROUT,CFACPR,CFACSHR,OPENPRC,NUMTRD,RETX,vwretd,vwretx,ewretd,ewretx,sprtrn
86580,2021-04-20,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,598.52002,619.88000,606.84998,8337609,-0.012401,606.84003,606.84998,622345,40,40,612.92999,186570,-0.012401,-0.009080,-0.009101,-0.013927,-0.013944,-0.006802
86580,2021-04-21,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,604.09003,614.50000,614.41998,5398705,0.012474,614.22998,614.41998,622345,40,40,604.75000,123626,0.012474,0.011280,0.011256,0.018282,0.018269,0.009306
86580,2021-04-22,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,591.34003,617.54272,594.01001,6923932,-0.033218,594.00000,594.01001,622345,40,40,615.00000,176287,-0.033218,-0.007251,-0.007310,-0.000753,-0.000822,-0.009211
86580,2021-04-23,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,596.01001,613.39502,610.60999,5670044,0.027946,610.29999,610.62000,622345,40,40,597.37500,129192,0.027946,0.012026,0.012001,0.012955,0.012936,0.010929
86580,2021-04-26,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,,,,,,1,6,59,70,605.00000,619.15997,619.12000,4930178,0.013937,618.85999,619.15002,622345,40,40,607.40198,110353,0.013937,0.004392,0.004391,0.010775,0.010763,0.001782
86580,2021-04-27,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,,,,,,1,6,60,70,614.17999,626.82001,615.27002,4098850,-0.006218,614.92999,615.27002,622345,40,40,623.14001,103228,-0.006218,-0.000236,-0.000245,-0.000130,-0.000142,-0.000215
86580,2021-04-28,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,,,,,,1,6,59,70,608.62073,621.28998,611.07001,5222098,-0.006826,611.00000,611.46002,622345,40,40,614.58002,115614,-0.006826,0.000142,0.000135,0.004216,0.004193,-0.000846
86580,2021-04-29,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,,,,,,1,6,60,70,602.85999,617.46002,612.98999,4299006,0.003142,612.96997,613.20001,622345,40,40,616.00000,117232,0.003142,0.003534,0.003459,-0.002602,-0.002674,0.006763
86580,2021-04-30,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,2021-05-20,,,,,1,6,60,70,599.88000,614.59991,600.38000,5025788,-0.020571,600.37000,601.00000,623000,40,40,606.97998,113769,-0.020571,-0.008008,-0.008086,-0.008260,-0.008318,-0.007195
86580,2021-05-03,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,,,,,,1,6,59,70,591.50000,609.87000,593.46997,5088163,-0.011509,593.41998,593.46997,623000,40,40,605.00000,132809,-0.011509,0.002051,0.002012,0.005307,0.005224,0.002748
86580,2021-05-04,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,,,,,,1,6,60,70,560.41010,585.50000,574.04999,10107920,-0.032723,574.04999,574.34998,623000,40,40,585.48999,241023,-0.032723,-0.008437,-0.008441,-0.010255,-0.010273,-0.006678
86580,2021-05-05,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,575.50000,592.53998,578.34003,7300175,0.007473,578.34998,578.83002,623000,40,40,588.35999,164741,0.007473,-0.000050,-0.000066,-0.000270,-0.000301,0.000704
86580,2021-05-06,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,568.72357,582.84998,580.91998,4818542,0.004461,580.64001,580.91998,623000,40,40,579.81000,122910,0.004461,0.004793,0.004654,-0.003650,-0.003706,0.008165
86580,2021-05-07,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,586.86829,598.83002,592.48999,5706511,0.019917,592.40002,592.50000,623000,40,40,592.33002,129184,0.019917,0.008673,0.008540,0.010497,0.010426,0.007373
86580,2021-05-10,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,570.00000,592.23999,570.63000,6697351,-0.036895,570.82001,571.00000,623000,40,40,591.48999,161017,-0.036895,-0.012279,-0.012319,-0.014776,-0.014808,-0.010436
86580,2021-05-11,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,,,,,,1,6,59,70,550.00000,574.19000,572.25000,7115913,0.002839,572.15997,572.16998,623000,40,40,553.00000,201148,0.002839,-0.006579,-0.006594,-0.003533,-0.003559,-0.008674
86580,2021-05-12,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,,,,,,1,6,60,70,548.37000,570.40997,550.34003,7558739,-0.038287,550.45001,550.56000,623000,40,40,560.38000,193488,-0.038287,-0.022536,-0.022630,-0.020529,-0.020590,-0.021449
86580,2021-05-13,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,538.35999,563.22998,546.60999,7108813,-0.006778,546.29999,546.60999,623000,40,40,561.34998,171027,-0.006778,0.009761,0.009597,0.000891,0.000718,0.012173
86580,2021-05-14,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,549.94000,573.12421,569.71997,6457035,0.042279,569.38000,569.92999,623000,40,40,555.59998,153545,0.042279,0.017585,0.017510,0.021016,0.020933,0.014918
86580,2021-05-17,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,,,,,,1,6,59,70,554.14001,566.77002,566.62000,5407584,-0.005441,566.66998,566.77002,623000,40,40,566.28003,124645,-0.005441,-0.001356,-0.001370,0.004658,0.004620,-0.002530
86580,2021-05-18,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,,,,,,1,6,60,70,560.15997,576.16998,560.63000,4640588,-0.010571,560.40997,560.71002,623000,40,40,570.67999,109762,-0.010571,-0.005975,-0.006057,0.002453,0.002418,-0.008517
86580,2021-05-19,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,541.72998,563.17999,562.63000,8588095,0.003567,562.64001,562.88000,623000,40,40,542.65997,185483,0.003567,-0.003798,-0.003897,-0.005873,-0.005896,-0.002943
86580,2021-05-20,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,570.82001,587.35138,584.50000,8023955,0.038871,584.41998,584.50000,623000,40,40,572.09998,194195,0.038871,0.011154,0.011081,0.009874,0.009740,0.010555
86580,2021-05-21,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,2021-07-18,,,,,1,6,60,70,594.77557,608.88000,599.66998,16811888,0.025954,599.69000,599.92999,623000,40,40,606.54999,371076,0.025954,-0.000303,-0.000337,0.002794,0.002761,-0.000784
86580,2021-05-24,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,,,,,,1,6,59,70,607.03998,629.79999,624.47998,13831831,0.041373,624.46997,624.47998,623000,40,40,608.50000,322420,0.041373,0.009375,0.009305,0.002333,0.002283,0.009911
86580,2021-05-25,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,619.29999,632.73993,625.90997,10873045,0.002290,625.71997,625.94000,623000,40,40,630.64001,239499,0.002290,-0.002731,-0.002747,-0.006541,-0.006551,-0.002125
86580,2021-05-26,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,623.45001,631.75000,628.00000,9252006,0.003339,628.15002,628.46002,623000,40,40,629.37000,240554,0.003339,0.004533,0.004521,0.012115,0.012097,0.001877
86580,2021-05-27,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,618.40002,630.00000,619.52002,14507489,-0.013503,619.02002,619.26001,623000,40,40,627.98999,306680,-0.013503,0.002905,0.002810,0.008300,0.008214,0.001165
86580,2021-05-28,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,620.03998,651.09900,649.78003,16156186,0.048844,649.79999,650.01001,623000,40,40,620.03998,382942,0.048844,0.001006,0.000901,0.001001,0.000925,0.000769
86580,2021-06-01,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,636.13000,655.52502,650.58002,11794499,0.001231,650.34998,650.53998,623000,40,40,650.79999,268090,0.001231,0.001667,0.001613,0.009881,0.009787,-0.000492
86580,2021-06-02,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,,,,,,1,6,58,70,649.41998,676.75470,671.13000,14828474,0.031587,671.15002,671.27002,623000,40,40,650.09003,338755,0.031587,0.001731,0.001660,0.002925,0.002910,0.001447
86580,2021-06-03,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,663.32001,690.35999,678.78998,14480939,0.011414,678.67999,678.79999,623000,40,40,668.03003,321484,0.011414,-0.005216,-0.005337,-0.003755,-0.003808,-0.003629
86580,2021-06-04,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,683.82001,706.44000,703.13000,15409181,0.035858,703.07001,703.26001,623000,40,40,684.50000,334179,0.035858,0.008419,0.008408,0.005092,0.005078,0.008834
86580,2021-06-07,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,,,,,,1,6,57,70,687.71002,712.50000,704.76001,14377567,0.002318,704.58002,704.76001,623000,40,40,702.84601,311655,0.002318,0.001642,0.001601,0.008558,0.008533,-0.000797
86580,2021-06-08,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,,,,,,1,6,58,70,690.03998,704.86353,698.28003,8084016,-0.009195,698.28003,698.28998,623000,40,40,701.09003,203311,-0.009195,0.001769,0.001747,0.005960,0.005942,0.000175
86580,2021-06-09,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,2021-05-26,,,,,2021-07-01,2021-06-10,0,,,1232,0.16000,0.00000,0.00000,,,,,,,,1,6,58,70,690.22998,703.00000,694.33002,9521846,-0.005428,694.29999,694.40002,623000,40,40,700.63000,191212,-0.005657,-0.002880,-0.002922,-0.000927,-0.000953,-0.001824
86580,2021-06-10,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,687.04010,699.67999,697.00000,7180969,0.003845,696.72998,697.00000,623000,40,40,694.00000,181140,0.003845,0.004027,0.003864,0.000613,0.000324,0.004652
86580,2021-06-11,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,697.75000,717.56897,713.01001,10393362,0.022970,712.84998,713.01001,623000,40,40,699.17999,245118,0.022970,0.003115,0.003090,0.004048,0.003978,0.001948
86580,2021-06-14,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,706.51007,721.58002,720.75000,8008077,0.010855,720.67999,720.75000,623000,40,40,716.23999,204021,0.010855,0.001325,0.001123,-0.000683,-0.000866,0.001815
86580,2021-06-15,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,709.11798,720.65002,711.53998,6064993,-0.012778,711.53998,711.72998,623000,40,40,716.59998,154184,-0.012778,-0.002962,-0.002998,-0.005567,-0.005657,-0.002012
86580,2021-06-16,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,703.37701,718.18707,712.40997,7643206,0.001223,712.17999,712.42999,623000,40,40,711.63000,180036,0.001223,-0.004693,-0.004708,-0.002602,-0.002631,-0.005390
86580,2021-06-17,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,710.25012,753.40002,746.28998,20213513,0.047557,746.33002,746.34003,623000,40,40,710.98273,376326,0.047557,-0.001405,-0.001436,-0.007398,-0.007443,-0.000436
86580,2021-06-18,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,743.35999,775.00000,745.54999,24175111,-0.000992,744.21002,744.84003,623000,40,40,751.35999,488683,-0.000992,-0.012535,-0.012598,-0.013293,-0.013364,-0.013125
86580,2021-06-21,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,712.90601,741.46002,737.09003,16782644,-0.011347,737.09003,737.25000,623000,40,40,737.40997,353494,-0.011347,0.013561,0.013436,0.009485,0.009324,0.014002
86580,2021-06-22,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,735.43500,758.54999,755.46997,14429804,0.024936,755.35999,755.53003,623000,40,40,738.85999,278293,0.024936,0.004926,0.004915,0.001081,0.000982,0.005125
86580,2021-06-23,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,,,,,,1,6,57,70,756.31000,766.10999,762.28998,8262930,0.009028,762.29999,762.31000,623000,40,40,760.31000,196798,0.009028,-0.000137,-0.000161,0.004536,0.004504,-0.001083
86580,2021-06-24,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,,,,,,1,6,58,70,763.53003,776.79999,768.21997,8015314,0.007779,768.03003,768.21997,623000,40,40,769.10999,199114,0.007779,0.006528,0.006399,0.009578,0.009410,0.005811
86580,2021-06-25,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,755.77502,773.82001,761.23999,6948622,-0.009086,761.23999,761.26001,623000,40,40,771.21997,177613,-0.009086,0.003216,0.003189,0.002692,0.002598,0.003331
86580,2021-06-28,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,772.76001,803.15002,799.40002,12352928,0.050129,799.40002,799.48999,623000,40,40,774.45001,288298,0.050129,0.001063,0.001060,-0.003253,-0.003281,0.002315
86580,2021-06-29,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,786.27502,803.95001,801.07001,9171342,0.002089,800.95001,801.37000,623000,40,40,795.29999,240932,0.002089,-0.000040,-0.000188,-0.002865,-0.003057,0.000277
86580,2021-06-30,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,794.54999,806.50000,800.09998,8148860,-0.001211,800.09998,800.34003,623000,40,40,799.96503,193795,-0.001211,0.000360,0.000330,0.000284,0.000261,0.001328
86580,2021-07-01,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,800.76001,818.23999,808.47998,11992024,0.010474,808.47998,808.69000,623000,40,40,805.00000,289152,0.010474,0.004200,0.004117,0.003007,0.002896,0.005222
86580,2021-07-02,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,811.51001,820.21002,819.47998,8553848,0.013606,819.28998,819.47998,623000,40,40,817.60498,215965,0.013606,0.005001,0.004915,-0.003850,-0.003898,0.007500
86580,2021-07-06,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,814.01001,833.67999,827.94000,11149615,0.010324,827.94000,828.02002,623000,40,40,829.50000,269185,0.010324,-0.003010,-0.003054,-0.009556,-0.009575,-0.002022
86580,2021-07-07,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,813.28198,835.00000,814.87000,10429913,-0.015786,814.87000,815.00000,623000,40,40,834.14001,254229,-0.015786,0.001100,0.001098,-0.007276,-0.007292,0.003359
86580,2021-07-08,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,788.03003,805.32001,796.10999,12552378,-0.023022,796.10999,796.28003,623000,40,40,794.26001,348751,-0.023022,-0.009006,-0.009156,-0.007498,-0.007530,-0.008561
86580,2021-07-09,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,790.16998,803.20502,802.01001,7395964,0.007411,801.94000,802.01001,623000,40,40,798.50000,204276,0.007411,0.012887,0.012870,0.016291,0.016238,0.011278
86580,2021-07-12,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,,,,,,1,6,57,70,807.51001,821.31000,820.50000,8035769,0.023055,820.53998,820.57001,623000,40,40,809.59998,213537,0.023055,0.002173,0.002171,0.001703,0.001692,0.003451
86580,2021-07-13,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,804.56012,818.45001,810.00000,7245075,-0.012797,809.58002,809.90997,623000,40,40,816.02002,188106,-0.012797,-0.005943,-0.005948,-0.010875,-0.010905,-0.003517
86580,2021-07-14,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,790.10999,816.71002,793.65997,9478243,-0.020173,793.65997,793.66998,623000,40,40,814.31000,234863,-0.020173,-0.002375,-0.002473,-0.010452,-0.010571,0.001165
86580,2021-07-15,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,754.34009,793.88000,758.65002,13687681,-0.044112,758.48999,758.65002,623000,40,40,792.46997,383669,-0.044112,-0.003905,-0.003933,-0.005299,-0.005355,-0.003262
86580,2021-07-16,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,722.91998,766.28442,726.44000,17162188,-0.042457,726.39001,726.44000,623000,40,40,761.21997,437058,-0.042457,-0.007607,-0.007609,-0.010081,-0.010092,-0.007539
86580,2021-07-19,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,2021-07-19,,,,,1,6,58,70,714.62000,761.67999,751.19000,18654772,0.034070,751.19000,751.31000,623000,40,40,716.60999,465117,0.034070,-0.014629,-0.014644,-0.013580,-0.013609,-0.015870
86580,2021-07-20,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,2021-05-21,,,,,2021-07-19,2021-06-21,1,,,5523,0.00000,3.00000,3.00000,,,2021-07-29,,,,,1,6,58,70,181.64000,188.38000,186.12000,43382991,-0.008933,186.05000,186.06000,2492000,10,10,187.30000,665857,-0.008933,0.016902,0.016882,0.017687,0.017675,0.015163
86580,2021-07-21,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,187.42000,195.27000,194.10001,36972725,0.042876,194.07001,194.20000,2492000,10,10,188.82001,477925,0.042876,0.009672,0.009670,0.015063,0.015046,0.008242
86580,2021-07-22,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,192.75999,198.87000,195.94000,32325615,0.009480,195.95000,195.96001,2492000,10,10,196.42000,396387,0.009480,0.000285,0.000228,-0.007043,-0.007109,0.002017
86580,2021-07-23,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,192.50000,197.00000,195.58000,19532735,-0.001837,195.53000,195.58000,2492000,10,10,196.56400,268211,-0.001837,0.008915,0.008861,-0.002049,-0.002075,0.010145
86580,2021-07-26,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,189.14000,194.42000,192.94000,20361796,-0.013498,192.87000,192.94000,2492000,10,10,193.11000,291815,-0.013498,0.001649,0.001641,-0.000460,-0.000468,0.002382
86580,2021-07-27,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,187.41000,196.22000,192.08000,24821438,-0.004457,192.06000,192.10001,2492000,10,10,192.64999,343335,-0.004457,-0.005939,-0.005945,-0.009745,-0.009756,-0.004712
86580,2021-07-28,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,189.95000,196.46001,195.03000,20152673,0.015358,195.02000,195.03000,2492000,10,10,193.19200,249217,0.015358,0.002969,0.002962,0.012658,0.012644,-0.000186
86580,2021-07-29,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,193.28030,198.53000,196.62000,19008329,0.008153,196.55000,196.61000,2492000,10,10,195.19000,233346,0.008153,0.004547,0.004432,0.003877,0.003810,0.004206
86580,2021-07-30,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,0,,,,,,,,,2021-08-12,,,,,1,6,58,70,192.63000,196.30000,194.99001,18293493,-0.008290,194.89000,194.99001,2500000,10,10,194.17999,222519,-0.008290,-0.005629,-0.005698,-0.005072,-0.005133,-0.005406
86580,2021-08-02,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,193.61000,199.61000,197.50000,21713299,0.012872,197.39999,197.49001,2500000,10,10,197.00000,275501,0.012872,-0.001350,-0.001397,0.001456,0.001381,-0.001843
86580,2021-08-03,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,192.20000,202.22000,198.14999,30130784,0.003291,198.10001,198.14999,2500000,10,10,197.39999,361095,0.003291,0.006796,0.006777,0.000659,0.000604,0.008203
86580,2021-08-04,,11,3,3670,67066G10,NVDA,NVIDIA CORP,,NVDA,334413,Q,A,R,16382,22463,3,3670,67066G10,,,,,,,,,,,,,,,,,,,,,,,,,,198.28000,203.17999,202.74001,23102567,0.023164,202.70000,202.73000,2500000,10,10,199.89999,306227,0.023164,-0.003965,-0.003978,-0.007763,-0.007787,-0.004632
