PERMNO,date,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,ISSUNO,HEXCD,HSICCD,CUSIP,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,SHROUT,CFACPR,CFACSHR,OPENPRC,RETX,vwretd,vwretx,ewretd,ewretx,sprtrn
93436,2020-12-22,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,614.22998,649.88,640.34003,51756764,-0.014649,640.02002,640.32001,947901,3.0,3,648.0,-0.014649,0.000602,0.000527,0.003866,0.003756,-0.002073
93436,2020-12-23,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,622.57013,651.49988,645.97998,33059469,0.008808,645.66998,645.97998,947901,3.0,3,632.20001,0.008808,0.001445,0.00142,0.010842,0.010702,0.000746
93436,2020-12-24,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,641.0,666.09003,661.77002,22813214,0.024444,661.62,661.78003,947901,3.0,3,642.98999,0.024444,0.00233,0.002195,-0.000277,-0.000458,0.003537
93436,2020-12-28,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,660.79999,681.40002,663.69,32232732,0.002901,663.59998,663.77002,947901,3.0,3,674.51001,0.002901,0.003847,0.003836,0.00135,0.001304,0.008723
93436,2020-12-29,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,655.0,669.90002,665.98999,22867542,0.003465,665.82001,665.97998,947901,3.0,3,661.0,0.003465,-0.003652,-0.00366,-0.008483,-0.008656,-0.002227
93436,2020-12-30,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,668.36029,696.59998,694.78003,42766263,0.043229,694.64001,694.78003,947901,3.0,3,672.0,0.043229,0.003291,0.003124,0.010155,0.009754,0.001342
93436,2020-12-31,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,691.12,718.71997,705.66998,49544141,0.015674,705.21002,705.5,959854,3.0,3,699.98999,0.015674,0.003558,0.003499,-0.001058,-0.001129,0.006439
93436,2021-01-04,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,717.18951,744.48993,729.77002,48550251,0.034152,729.56,729.77002,959854,3.0,3,719.46002,0.034152,-0.013064,-0.013126,-0.003012,-0.003043,-0.014755
93436,2021-01-05,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,719.20001,740.84003,735.10999,32104628,0.007317,735.0,735.10999,959854,3.0,3,723.65997,0.007317,0.009014,0.008934,0.016304,0.016292,0.007083
93436,2021-01-06,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,749.09998,774.0,755.97998,44403747,0.02839,755.95001,756.46002,959854,3.0,3,758.48999,0.02839,0.008037,0.008022,0.017269,0.017259,0.00571
93436,2021-01-07,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,775.20001,816.98999,816.03998,51368871,0.079447,816.01001,816.29999,959854,3.0,3,777.63,0.079447,0.016263,0.016092,0.016882,0.016853,0.014847
93436,2021-01-08,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,838.39001,884.48999,880.02002,74913552,0.078403,880.03998,880.21997,959854,3.0,3,856.0,0.078403,0.004688,0.004601,0.002341,0.002304,0.005492
93436,2021-01-11,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,803.62219,854.42999,811.19,59408889,-0.078214,811.09003,811.19,959854,3.0,3,849.40002,-0.078214,-0.005645,-0.005665,0.000709,0.000663,-0.006555
93436,2021-01-12,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,827.34003,868.0,849.44,46106839,0.047153,849.21997,850.22998,959854,3.0,3,831.0,0.047153,0.004197,0.004196,0.014239,0.014225,0.000416
93436,2021-01-13,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,832.0,860.46997,854.40997,33221474,0.005851,854.02002,854.41998,959854,3.0,3,852.76001,0.005851,0.000912,0.000896,-0.000295,-0.000329,0.002276
93436,2021-01-14,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,838.75,863.0,845.0,31212520,-0.011013,844.20001,844.67999,959854,3.0,3,843.39001,-0.011013,-4.7e-05,-0.000207,0.013459,0.013306,-0.003753
93436,2021-01-15,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,819.09998,859.90002,826.15997,38668597,-0.022296,826.06,826.15997,959854,3.0,3,852.0,-0.022296,-0.008542,-0.008553,-0.009756,-0.009765,-0.00719
93436,2021-01-19,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,833.0,850.0,844.54999,25296562,0.02226,844.48999,844.5,959854,3.0,3,837.79999,0.02226,0.008537,0.008509,0.01355,0.0135,0.008136
93436,2021-01-20,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,837.28003,859.5,850.45001,25575516,0.006986,850.28998,850.65002,959854,3.0,3,858.73999,0.006986,0.012048,0.012047,0.006976,0.006964,0.013936
93436,2021-01-21,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,841.4201,855.71991,844.98999,20556043,-0.00642,844.97998,845.0,959854,3.0,3,855.0,-0.00642,-0.000935,-0.000995,-0.001395,-0.001471,0.000317
93436,2021-01-22,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,828.62,848.0,846.64001,19954537,0.001953,846.60999,846.70001,959854,3.0,3,834.31,0.001953,-0.001461,-0.001474,0.005535,0.005509,-0.003011
93436,2021-01-25,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,838.82013,900.40002,880.79999,41045594,0.040348,880.79999,880.81,959854,3.0,3,855.0,0.040348,0.002429,0.002404,0.003159,0.003148,0.003616
93436,2021-01-26,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,871.59998,895.90002,883.09003,23061876,0.0026,883.15002,883.87,959854,3.0,3,891.38,0.0026,-0.002925,-0.002929,-0.00162,-0.001623,-0.001489
93436,2021-01-27,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,858.65997,891.5,864.15997,27217910,-0.021436,864.65002,865.88,959854,3.0,3,870.34998,-0.021436,-0.024763,-0.024765,-0.020591,-0.020603,-0.025678
93436,2021-01-28,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,801.0,848.0,835.42999,26309015,-0.033246,835.0,835.47998,959854,3.0,3,820.0,-0.033246,0.009276,0.009172,0.006922,0.006844,0.009761
93436,2021-01-29,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,780.09998,842.40997,793.53003,34883307,-0.050154,793.21997,793.25,959854,3.0,3,830.0,-0.050154,-0.017643,-0.017747,-0.012198,-0.012261,-0.019312
93436,2021-02-01,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,795.56012,842.0,839.81,25275956,0.058322,839.53003,840.02002,959854,3.0,3,814.28998,0.058322,0.017251,0.017212,0.0202,0.02011,0.016052
93436,2021-02-02,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,842.20062,880.5,872.78998,24267558,0.039271,872.78003,872.78998,959854,3.0,3,844.67999,0.039271,0.014014,0.014003,0.012765,0.012748,0.013898
93436,2021-02-03,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,853.06458,878.08002,854.69,18306517,-0.020738,854.69,854.83002,959854,3.0,3,877.02002,-0.020738,0.001354,0.001352,0.010909,0.010892,0.001009
93436,2021-02-04,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,833.41998,856.5,849.98999,15761692,-0.005499,849.88,849.98999,959854,3.0,3,855.0,-0.005499,0.011293,0.011212,0.015351,0.015295,0.010853
93436,2021-02-05,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,838.96997,864.77002,852.22998,18522822,0.002635,852.22998,852.62,959854,3.0,3,845.0,0.002635,0.006078,0.005959,0.011105,0.01105,0.003897
93436,2021-02-08,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,854.75,877.77002,863.41998,20132402,0.01313,863.15002,863.45001,959854,3.0,3,869.66998,0.01313,0.009781,0.009764,0.023485,0.02347,0.007399
93436,2021-02-09,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,841.75,859.79999,849.46002,15135737,-0.016168,849.10999,849.5,959854,3.0,3,855.12,-0.016168,0.000958,0.000834,0.008377,0.008334,-0.001113
93436,2021-02-10,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,800.02002,844.82001,804.82001,36132880,-0.052551,804.95001,805.0,959854,3.0,3,843.63501,-0.052551,-0.000306,-0.000327,0.001926,0.001865,-0.000345
93436,2021-02-11,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,801.72498,829.87988,811.65997,21590303,0.008499,811.52002,811.65002,959854,3.0,3,812.44,0.008499,0.001885,0.001702,4.6e-05,-0.000125,0.001662
93436,2021-02-12,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,785.33063,817.33002,816.12,23699167,0.005495,816.0,816.03998,959854,3.0,3,801.26001,0.005495,0.004671,0.004622,0.005813,0.005732,0.004711
93436,2021-02-16,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,792.44,821.0,796.21997,19746585,-0.024384,795.98999,796.20001,959854,3.0,3,818.0,-0.024384,-0.001123,-0.001204,0.007409,0.007375,-0.000569
93436,2021-02-17,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,762.01001,799.84003,798.15002,26001410,0.002424,798.15002,798.25,959854,3.0,3,779.09003,0.002424,-0.002344,-0.002458,-0.004152,-0.004195,-0.00032
93436,2021-02-18,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,776.27002,794.69,787.38,18198537,-0.013494,787.22998,787.38,959854,3.0,3,780.90002,-0.013494,-0.006585,-0.006622,-0.013763,-0.01386,-0.004416
93436,2021-02-19,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,777.37,796.78992,781.29999,18913271,-0.007722,781.38,781.5,959854,3.0,3,795.0,-0.007722,0.002724,0.00267,0.012252,0.012213,-0.001855
93436,2021-02-22,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,710.20001,768.5,714.5,37182312,-0.085499,714.54999,714.95001,959854,3.0,3,762.64001,-0.085499,-0.009646,-0.009712,-0.006367,-0.006418,-0.007733
93436,2021-02-23,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,619.0,713.60992,698.84003,66731850,-0.021917,698.83002,699.0,959854,3.0,3,662.13,-0.021917,-0.001282,-0.001298,-0.015496,-0.015514,0.001256
93436,2021-02-24,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,694.16998,745.0,742.02002,36690581,0.061788,742.01001,742.02002,959854,3.0,3,711.84998,0.061788,0.011298,0.011284,0.017854,0.017818,0.011352
93436,2021-02-25,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,670.58002,737.2066,682.21997,38944934,-0.080591,682.21997,682.59998,959854,3.0,3,726.15002,-0.080591,-0.026609,-0.026723,-0.027999,-0.028084,-0.024479
93436,2021-02-26,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,659.51001,706.70001,675.5,40989068,-0.00985,671.12,671.56,959854,3.0,3,700.0,-0.00985,-0.003846,-0.003944,-0.007921,-0.007991,-0.00475
93436,2021-03-01,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,685.04999,872.0,718.42999,27070056,0.063553,717.98999,718.42999,959854,3.0,3,690.10999,0.063553,0.024765,0.024715,0.025468,0.025402,0.023791
93436,2021-03-02,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,685.0,721.10999,686.44,23699073,-0.044528,686.04999,686.32001,959854,3.0,3,718.28003,-0.044528,-0.009017,-0.009027,-0.007969,-0.007995,-0.008081
93436,2021-03-03,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,651.70502,700.70001,653.20001,30139543,-0.048424,652.21997,652.59998,959854,3.0,3,687.98999,-0.048424,-0.014661,-0.014702,-0.009905,-0.009926,-0.013066
93436,2021-03-04,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,600.0,873.94,621.44,65833694,-0.048622,621.44,621.96002,959854,3.0,3,655.79999,-0.048622,-0.01669,-0.016821,-0.028151,-0.028214,-0.013417
93436,2021-03-05,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,539.48999,627.84192,597.95001,89196849,-0.037799,597.44,597.52002,959854,3.0,3,626.06,-0.037799,0.017372,0.017335,0.012897,0.012857,0.019496
93436,2021-03-08,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,558.78998,620.125,563.0,51690394,-0.05845,562.82001,562.97998,959854,3.0,3,600.54999,-0.05845,-0.005877,-0.005896,0.001343,0.001319,-0.005359
93436,2021-03-09,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,595.21002,678.09003,673.58002,67345141,0.196412,673.58002,673.59003,959854,3.0,3,608.17999,0.196412,0.016852,0.01677,0.021626,0.021575,0.014155
93436,2021-03-10,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,655.06,717.84998,668.06,60385092,-0.008195,668.0,668.27002,959854,3.0,3,700.29999,-0.008195,0.006778,0.006729,0.010512,0.01045,0.00603
93436,2021-03-11,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,677.17999,702.5,699.59998,36172307,0.047211,699.59003,699.59998,959854,3.0,3,699.40002,0.047211,0.01417,0.014108,0.020996,0.020904,0.010395
93436,2021-03-12,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,666.1394,694.88,693.72998,33519005,-0.008391,693.82001,694.09003,959854,3.0,3,670.0,-0.008391,0.001509,0.001305,0.004662,0.004443,0.001015
93436,2021-03-15,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,684.03998,713.17999,707.94,29369385,0.020484,707.70001,707.91998,959854,3.0,3,694.09003,0.020484,0.007061,0.00702,0.008545,0.008509,0.006492
93436,2021-03-16,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,671.0,707.91998,676.88,32088718,-0.043874,676.58002,676.88,959854,3.0,3,703.34998,-0.043874,-0.004282,-0.004319,-0.01086,-0.010961,-0.00157
93436,2021-03-17,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,651.01001,703.72998,701.81,40253337,0.036831,701.53998,701.84998,959854,3.0,3,656.87,0.036831,0.00357,0.003556,0.007362,0.007304,0.002879
93436,2021-03-18,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,652.0,689.22998,653.15997,33300560,-0.069321,653.09998,653.44,959854,3.0,3,684.28998,-0.069321,-0.017954,-0.018012,-0.018316,-0.018367,-0.014761
93436,2021-03-19,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,624.62012,657.22998,654.87,42758528,0.002618,653.97998,654.96997,959854,3.0,3,646.59998,0.002618,0.001804,0.001705,0.006821,0.006754,-0.000603
93436,2021-03-22,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,668.75,699.62,670.0,39426867,0.023104,669.71002,670.0,959854,3.0,3,684.59003,0.023104,0.004791,0.004726,-0.003397,-0.003535,0.007025
93436,2021-03-23,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,657.51001,677.79999,662.15997,30422732,-0.011702,662.10999,662.57001,959854,3.0,3,675.77002,-0.011702,-0.011993,-0.012002,-0.025059,-0.025145,-0.007631
93436,2021-03-24,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,630.10999,668.02002,630.27002,33717510,-0.04816,630.10999,630.47998,959854,3.0,3,667.90997,-0.04816,-0.00909,-0.009144,-0.016742,-0.016781,-0.005467
93436,2021-03-25,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,609.5,645.5,640.39001,39173906,0.016057,640.09003,640.41998,959854,3.0,3,613.0,0.016057,0.006556,0.006406,0.010554,0.010425,0.00524
93436,2021-03-26,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,599.89001,643.82001,618.71002,33755193,-0.033854,618.38,618.83002,959854,3.0,3,641.87,-0.033854,0.015363,0.015322,0.009622,0.009581,0.016631
93436,2021-03-29,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,596.02002,616.47998,611.28998,28592602,-0.011993,611.29999,611.51001,959854,3.0,3,615.64001,-0.011993,-0.00526,-0.005261,-0.015326,-0.015342,-0.000868
93436,2021-03-30,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,591.01001,637.65997,635.62,39372280,0.039801,635.88,636.15002,959854,3.0,3,601.75,0.039801,2.3e-05,-0.000126,0.006469,0.006311,-0.003158
93436,2021-03-31,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,641.10999,672.0,667.92999,33269796,0.050832,668.0,668.10999,963000,3.0,3,646.62,0.050832,0.005605,0.005539,0.009508,0.009466,0.003623
93436,2021-04-01,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,659.41998,692.42029,661.75,35258118,-0.009252,661.01001,661.33002,963000,3.0,3,688.37,-0.009252,0.012802,0.012764,0.013968,0.013863,0.011825
93436,2021-04-05,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,684.70001,708.15997,691.04999,41774395,0.044277,690.97998,691.0,963000,3.0,3,707.71002,0.044277,0.011451,0.011348,0.00403,0.004001,0.014438
93436,2021-04-06,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,681.37,696.54999,691.62,28238794,0.000825,691.63,691.71002,963000,3.0,3,690.29999,0.000825,0.000329,0.0003,0.00024,0.000231,-0.000974
93436,2021-04-07,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,667.84003,691.38,670.96997,26261932,-0.029857,671.03003,671.03998,963000,3.0,3,687.0,-0.029857,-0.001475,-0.001495,-0.008745,-0.008765,0.001475
93436,2021-04-08,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,671.64502,689.54993,683.79999,23895780,0.019122,683.77002,683.79999,963000,3.0,3,677.38,0.019122,0.005892,0.005719,0.006366,0.006338,0.004221
93436,2021-04-09,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,669.42999,680.96997,677.02002,21408110,-0.009915,677.0,677.02002,963000,3.0,3,677.77002,-0.009915,0.005508,0.005492,-0.001899,-0.001959,0.00772
93436,2021-04-12,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,682.09003,704.79999,701.97998,29085879,0.036867,701.63,702.0,963000,3.0,3,685.70001,0.036867,-0.000689,-0.0007,-0.009196,-0.009208,-0.000196
93436,2021-04-13,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,710.65997,763.0,762.32001,44598101,0.085957,762.34998,762.59003,963000,3.0,3,712.70001,0.085957,0.003958,0.00393,-0.000586,-0.000624,0.003295
93436,2021-04-14,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,728.03003,780.78998,732.22998,48933590,-0.039472,732.72998,732.98999,963000,3.0,3,770.70001,-0.039472,-0.002872,-0.002963,0.002728,0.002628,-0.004088
93436,2021-04-15,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,721.31,743.69,738.84998,27798914,0.009041,738.75,738.84998,963000,3.0,3,743.09998,0.009041,0.01005,0.010033,-0.000239,-0.00028,0.011094
93436,2021-04-16,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,724.59998,749.40997,739.78003,27990635,0.001259,739.52002,739.78003,963000,3.0,3,728.65002,0.001259,0.002625,0.002623,-0.001392,-0.00141,0.003609
93436,2021-04-19,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,691.80011,725.40002,714.63,39636915,-0.033997,714.59003,714.77002,963000,3.0,3,719.59998,-0.033997,-0.006927,-0.006959,-0.008418,-0.008453,-0.005306
93436,2021-04-20,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,710.685,737.25,718.98999,35567477,0.006101,718.59998,718.98999,963000,3.0,3,717.41998,0.006101,-0.00908,-0.009101,-0.013927,-0.013944,-0.006802
93436,2021-04-21,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,698.0,744.84003,744.12,31145411,0.034952,743.76001,744.06,963330,3.0,3,704.77002,0.034952,0.01128,0.011256,0.018282,0.018269,0.009306
93436,2021-04-22,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,718.03998,753.77002,719.69,35503423,-0.032831,719.37,719.78998,963330,3.0,3,741.5,-0.032831,-0.007251,-0.00731,-0.000753,-0.000822,-0.009211
93436,2021-04-23,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,715.46002,737.35999,729.40002,28323414,0.013492,729.13,729.40002,963330,3.0,3,719.79999,0.013492,0.012026,0.012001,0.012955,0.012936,0.010929
93436,2021-04-26,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,732.60529,749.29999,738.20001,30994492,0.012065,737.5,738.0,963330,3.0,3,741.0,0.012065,0.004392,0.004391,0.010775,0.010763,0.001782
93436,2021-04-27,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,703.3501,724.0,704.73999,29364528,-0.045326,704.60999,704.73999,963330,3.0,3,717.96002,-0.045326,-0.000236,-0.000245,-0.00013,-0.000142,-0.000215
93436,2021-04-28,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,693.59998,708.5,694.40002,22212713,-0.014672,694.45001,694.70001,963330,3.0,3,696.40997,-0.014672,0.000142,0.000135,0.004216,0.004193,-0.000846
93436,2021-04-29,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,668.50018,702.25,677.0,28788594,-0.025058,677.0,677.03003,963330,3.0,3,699.51001,-0.025058,0.003534,0.003459,-0.002602,-0.002674,0.006763
93436,2021-04-30,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,666.14001,715.46997,709.44,40661016,0.047917,709.70001,709.85999,963330,3.0,3,667.59003,0.047917,-0.008008,-0.008086,-0.00826,-0.008318,-0.007195
93436,2021-05-03,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,680.5,706.0,684.90002,26991317,-0.034591,684.78998,684.92999,963330,3.0,3,703.79999,-0.034591,0.002051,0.002012,0.005307,0.005224,0.002748
93436,2021-05-04,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,657.70099,683.44641,673.59998,29673044,-0.016499,673.83002,674.17999,963330,3.0,3,678.94,-0.016499,-0.008437,-0.008441,-0.010255,-0.010273,-0.006678
93436,2021-05-05,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,667.34003,685.29547,670.94,21871395,-0.003949,671.28003,671.33002,963330,3.0,3,681.06,-0.003949,-5e-05,-6.6e-05,-0.00027,-0.000301,0.000704
93436,2021-05-06,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,650.0,681.02002,663.53998,27741003,-0.011029,663.53998,663.70001,963330,3.0,3,680.76001,-0.011029,0.004793,0.004654,-0.00365,-0.003706,0.008165
93436,2021-05-07,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,660.21997,690.0,672.37,23440244,0.013307,672.14001,672.37,963330,3.0,3,665.79999,0.013307,0.008673,0.00854,0.010497,0.010426,0.007373
93436,2021-05-10,11,3,9999,88160R10,TSLA,TESLA INC,TSLA,336111,Q,A,R,53453,66252,3,9999,88160R10,627.61011,665.04999,629.03998,31322967,-0.064444,629.03998,629.04999,963330,3.0,3,664.90002,-0.064444,-0.012279,-0.012319,-0.014776,-0.014808,-0.010436
