grid_case,C_svm_init,tau,lambda_hinge,goal_monthly,split,train_feas_pct,val_feas_pct,nn_mean_ret,nn_vol,nn_sharpe,svm_mean_ret,svm_vol,svm_sharpe
AC,1.0,0.05,0.0,0.012,test,100.0,100.0,0.02336177432250165,0.027268964186642403,0.8567166013987656,0.01827495934934685,0.026188142317845484,0.6978333601080151
AC,1.0,0.05,0.0,0.012,train,100.0,100.0,0.020796459148138137,0.026750314642318303,0.7774285807637287,0.01726328493395666,0.026110089447802194,0.6611729526169285
AC,1.0,0.05,0.0,0.012,val,100.0,100.0,0.016170992916042393,0.031717620930075595,0.5098425556942934,0.013750282583279172,0.02908306505549628,0.4727934472026281
AG,1.0,0.1,0.0,0.012,test,100.0,100.0,0.0215877278067283,0.02649764571865464,0.8147036168845595,0.01827495934934685,0.026188142317845484,0.6978333601080151
AG,1.0,0.1,0.0,0.012,train,100.0,100.0,0.018556357500601344,0.026119061474815238,0.710452690567901,0.01726328493395666,0.026110089447802194,0.6611729526169285
AG,1.0,0.1,0.0,0.012,val,100.0,100.0,0.013514347640776326,0.029373091202422708,0.46009279538142595,0.013750282583279172,0.02908306505549628,0.4727934472026281
E,0.01,0.05,0.0,0.012,test,100.0,100.0,0.018419595831443036,0.026227152576138935,0.7023101641425838,0.01827495934934685,0.026188142317845484,0.6978333601080151
E,0.01,0.05,0.0,0.012,train,100.0,100.0,0.017363272866501345,0.026109185291505268,0.6650254564429299,0.01726328493395666,0.026110089447802194,0.6611729526169285
E,0.01,0.05,0.0,0.012,val,100.0,100.0,0.013750280189250957,0.029083063339046998,0.47279339278943844,0.013750282583279172,0.02908306505549628,0.4727934472026281
I,0.01,0.1,0.0,0.012,test,100.0,100.0,0.018274952522519806,0.026188135039410285,0.6978332933719856,0.01827495934934685,0.026188142317845484,0.6978333601080151
I,0.01,0.1,0.0,0.012,train,100.0,100.0,0.017283256679761987,0.02611435190293426,0.661829814629946,0.01726328493395666,0.026110089447802194,0.6611729526169285
I,0.01,0.1,0.0,0.012,val,100.0,100.0,0.013750279156789731,0.029083064402072967,0.4727933400077625,0.013750282583279172,0.02908306505549628,0.4727934472026281
M,0.1,0.01,0.0,0.012,test,100.0,100.0,0.024177951301877564,0.027031955250774918,0.894421105565053,0.01827495934934685,0.026188142317845484,0.6978333601080151
M,0.1,0.01,0.0,0.012,train,100.0,100.0,0.02030593439490284,0.02648898868590507,0.7665802056437571,0.01726328493395666,0.026110089447802194,0.6611729526169285
M,0.1,0.01,0.0,0.012,val,100.0,100.0,0.017587844731694727,0.032320900447400824,0.5441632036141165,0.013750282583279172,0.02908306505549628,0.4727934472026281
Q,0.1,0.05,0.0,0.012,test,100.0,100.0,0.019756336393605904,0.02625632841575187,0.7524409384291946,0.01827495934934685,0.026188142317845484,0.6978333601080151
Q,0.1,0.05,0.0,0.012,train,100.0,100.0,0.017681455672052895,0.02618729637211679,0.6751921015490635,0.01726328493395666,0.026110089447802194,0.6611729526169285
Q,0.1,0.05,0.0,0.012,val,100.0,100.0,0.01532728928484145,0.029800436004151228,0.5143310414046296,0.013750282583279172,0.02908306505549628,0.4727934472026281
U,0.1,0.1,0.0,0.012,test,100.0,100.0,0.019216369965356504,0.026134792827576765,0.7352792153892493,0.01827495934934685,0.026188142317845484,0.6978333601080151
U,0.1,0.1,0.0,0.012,train,100.0,100.0,0.017679733886660356,0.026220226099853798,0.6742784680291014,0.01726328493395666,0.026110089447802194,0.6611729526169285
U,0.1,0.1,0.0,0.012,val,100.0,100.0,0.01372136123081453,0.029075535358165313,0.47192118945762507,0.013750282583279172,0.02908306505549628,0.4727934472026281
Y,1.0,0.01,0.0,0.012,test,100.0,100.0,0.025559440927334098,0.031074790238887196,0.8225137074143893,0.01827495934934685,0.026188142317845484,0.6978333601080151
Y,1.0,0.01,0.0,0.012,train,100.0,100.0,0.021232076449180168,0.028795498441457117,0.7373401259786784,0.01726328493395666,0.026110089447802194,0.6611729526169285
Y,1.0,0.01,0.0,0.012,val,100.0,100.0,0.020317335626936803,0.032315646267759256,0.62871512634975,0.013750282583279172,0.02908306505549628,0.4727934472026281
A,0.01,0.01,0.0,0.013000000000000001,test,100.0,100.0,0.01982710896567161,0.02635516881830361,0.7523043810347146,0.019472764528713646,0.026435797151877653,0.7366059141739916
